model,provider,prompt_id,run_id,rank,institution_raw,justification
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,1,Google / Google Brain / Google DeepMind,"Responsible for transformative contributions including the Vision Transformer (ViT), EfficientNet, MobileNet series, Inception networks, and large-scale vision-language models (CLIP-like work, Flamingo, PaLI). Consistently dominates top venues (CVPR, ICCV, ECCV, NeurIPS) by paper count and citation impact. Access to massive compute and data gives unmatched empirical reach."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,2,Meta AI (FAIR),"Produced landmark work including Detectron/Detectron2, Mask R-CNN, DETR, Segment Anything Model (SAM), DINOv2, and foundational self-supervised vision methods (MoCo, DINO, MAE co-developed). Yann LeCun's leadership and a dense roster of top researchers make FAIR one of the most citation-heavy labs in computer vision."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,3,Microsoft Research,"Key contributions include Swin Transformer (most cited vision paper of early 2020s), ResNet (He et al., MSR Asia), Faster R-CNN, and Florence foundation models. MSR Asia in particular has been extraordinarily productive in vision, with alumni leading labs worldwide."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,4,Stanford University,"Birthplace of ImageNet (Fei-Fei Li), which catalyzed the deep learning revolution in vision. Ongoing strong output in 3D vision, video understanding, vision-language models, and embodied AI. Produces a disproportionate share of influential PhD graduates who go on to lead the field."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,5,Carnegie Mellon University (CMU),"Historically one of the deepest computer vision programs globally. Strong in optical flow, stereo, 3D reconstruction, video understanding, and autonomous driving perception. Deva Ramanan, Martial Hebert, and many others have produced highly cited work. Consistent top-tier publication record."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,6,"University of California, Berkeley","Contributions span object detection (R-CNN lineage with Ross Girshick), generative models for vision (GANs, diffusion), video prediction, and vision-language grounding. Trevor Darrell's group and collaborators have been central to modern detection and domain adaptation research."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,7,NVIDIA Research,"Major contributions to generative image synthesis (StyleGAN series, GauGAN/SPADE), neural rendering (NeRF acceleration, instant-NGP), autonomous driving perception datasets and models, and video generation. Unique position at the intersection of hardware and algorithms amplifies research impact."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,8,ETH Zurich,"Luc Van Gool's group and collaborators have produced influential work in object detection, semantic segmentation, 3D reconstruction, and video analysis over decades. ETH consistently ranks among the top European institutions for vision paper output and citation impact at CVPR/ICCV/ECCV."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,9,Massachusetts Institute of Technology (MIT),"Strong contributions in scene understanding (Places database, semantic segmentation via ADE20K), visual recognition, video understanding, and generative models. Antonio Torralba, William Freeman, and Phillip Isola (pix2pix) among key contributors. Influential in vision + cognitive science intersections."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,10,Chinese University of Hong Kong (CUHK),"MMLab under Xiaoou Tang and later Dahua Lin and Ping Luo has produced an extraordinary volume of highly cited work: DeepID face recognition, SPPNet, joint face detection and alignment, and the OpenMMLab ecosystem (MMDetection, MMSegmentation) used globally. Arguably the most impactful single vision lab in Asia."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,11,University of Oxford,"VGGNet remains one of the most cited neural network architectures ever. Andrew Zisserman's group has produced foundational work in video understanding, self-supervised learning, and large-scale recognition. Philip Torr's group contributes in segmentation, SLAM, and uncertainty estimation."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,12,Tsinghua University,"Rapidly rising output in vision transformers, video understanding, point cloud processing, and vision-language models. Co-produced influential works including Swin Transformer (in collaboration with MSR Asia). Now among the highest-volume producers of top-venue vision papers globally."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,13,University of Toronto,"Birthplace of AlexNet (Krizhevsky, Sutskever, Hinton) — arguably the single most impactful paper in modern computer vision. Ongoing strong work in generative models, 3D vision, and autonomous driving (Waabi spinout). Historical impact is unmatched even if current output volume is lower than some peers."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,14,Peking University / Peking University + collaborators,"Significant and growing output in video understanding, image restoration, generative models, and vision transformers. Collaborates heavily with industry labs and has produced several highly cited papers at CVPR and ICCV in recent years."
claude-sonnet-4-6,anthropic,VIS_RANK_DEBIAS,run01,15,Adobe Research,"Highly influential in image and video editing, computational photography, generative models (Firefly, early GAN-based editing), and style transfer. Eli Shechtman and collaborators have produced landmark papers in image synthesis and manipulation. Unique applied-research niche with outsized citation impact relative to lab size."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,1,Carnegie Mellon University,"CMU's Robotics Institute has been a foundational force in computer vision for decades. Researchers such as Takeo Kanade, Martial Hebert, and Deva Ramanan have produced seminal work in optical flow, 3D reconstruction, object detection, and video understanding. CMU consistently ranks among the top producers of computer vision PhDs and papers at venues like CVPR, ICCV, and ECCV."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,2,Stanford University,"Stanford has been central to the deep learning revolution in vision. Fei-Fei Li created ImageNet, which transformed the field. Researchers including Silvio Savarese, Juan Carlos Niebles, and collaborators have advanced scene understanding, video analysis, and embodied AI. Stanford's proximity to Silicon Valley amplifies its influence."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,3,Massachusetts Institute of Technology,"MIT CSAIL has produced landmark contributions including work by William Freeman on image statistics and Bayesian vision, Antonio Torralba on scene recognition and large-scale datasets, and Josh Tenenbaum on probabilistic models of perception. MIT's broad interdisciplinary approach connects vision to neuroscience and robotics."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,4,"University of California, Berkeley","Berkeley has been highly influential through researchers such as Jitendra Malik (foundational work in segmentation, grouping, and object recognition), Trevor Darrell (domain adaptation, vision-language models), and Alexei Efros (image synthesis, texture, and generative models). BAIR is a top venue for cutting-edge vision research."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,5,University of Illinois Urbana-Champaign,"UIUC has a long history in computer vision with contributions from David Forsyth, Derek Hoiem, David Lowe (SIFT was developed partly here), and more recently Alexander Schwing and Svetlana Lazebnik. The university has been a consistent top-five producer of vision research and PhD graduates."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,6,"University of California, San Diego","UCSD has strong vision research through Serge Belongie (metric learning, fine-grained recognition), Nuno Vasconcelos (statistical models of vision), and Manmohan Chandraker (3D vision, lighting). The department has produced influential work in recognition, generative models, and visual reasoning."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,7,Georgia Institute of Technology,"Georgia Tech has been influential through James Rehg (activity recognition, developmental robotics), Irfan Essa (video analysis), Devi Parikh and Dhruv Batra (visual question answering, embodied AI). The institute has strong ties to industry and a high output of impactful vision papers."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,8,University of Michigan,"Michigan has produced influential work through Jason Corso (video understanding), Honglak Lee (deep generative models), and Andrew Owens (audio-visual learning). The university has a strong tradition in both theoretical and applied computer vision."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,9,Cornell University,"Cornell has contributed significantly through Noah Snavely (3D reconstruction, NeRF-related work), Kavita Bala (material recognition, intrinsic images), and Serge Belongie (who was at Cornell Tech). The combination of the Ithaca campus and Cornell Tech in NYC broadens its research footprint."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,10,University of Washington,"UW has been influential through Ali Farhadi (object detection, visual reasoning, AI2), Steve Seitz (3D reconstruction, image-based rendering), and Ira Kemelmacher-Shlizerman (face reconstruction). The Allen Institute for AI's proximity further amplifies UW's vision research ecosystem."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,11,Princeton University,"Princeton has contributed through Jianxiong Xiao (SUN database, 3D scene understanding), Olga Russakovsky (ImageNet Large Scale Visual Recognition Challenge leadership, fairness in vision), and Thomas Funkhouser (3D shape analysis). The department has a strong record in datasets and benchmarks."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,12,University of Texas at Austin,"UT Austin has been influential through Kristen Grauman (visual similarity, video summarization, egocentric vision) and Philipp Krähenbühl (object detection, semi-supervised learning). Grauman's work on egocentric video and the Ego4D dataset has been particularly impactful."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,13,Ohio State University,"OSU has a strong vision group with contributions from Alper Yilmaz (object tracking), Yusu Wang (topological data analysis applied to vision), and Alan Yuille (who was at OSU before moving). The lab has a solid record in tracking, recognition, and medical image analysis."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,14,"University of California, Los Angeles","UCLA has been influential through Song-Chun Zhu (stochastic grammars, scene understanding), Alan Yuille (object recognition, adversarial robustness), and Stefano Soatto (visual representation theory). VCLA bridges vision with cognitive science and robotics."
claude-sonnet-4-6,anthropic,VIS_RANK_US,run01,15,Brown University,"Brown has a distinguished history in computer vision through Michael Black (optical flow, human body modeling, the MPI-Sintel benchmark) and James Hays (scene completion, geo-localization). Though smaller than peer institutions, its per-faculty impact is very high."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,1,Stanford University,"Home to influential researchers like Fei-Fei Li; birthplace of ImageNet, which transformed deep learning for vision."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,2,Carnegie Mellon University,"Long-standing hub for computer vision and robotics research, with contributions spanning object recognition, 3D reconstruction, and autonomous systems."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,3,Massachusetts Institute of Technology (MIT),"Pioneering work in scene understanding, visual recognition, and generative models; home to researchers like Antonio Torralba."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,4,"University of California, Berkeley","Significant contributions to object detection, segmentation, and generative models; associated with researchers like Trevor Darrell and Jitendra Malik."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,5,Google DeepMind,"Produced landmark vision models including advances in image classification, video understanding, and vision-language models."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,6,Meta AI Research (FAIR),"Key contributions include the Detectron object detection framework, Segment Anything Model (SAM), and self-supervised vision learning."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,7,Microsoft Research,"Contributions to image recognition, depth estimation, and vision-language models including work on CLIP-related and Florence models."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,8,OpenAI,"Developed CLIP and DALL-E, which have been highly influential in vision-language understanding and image generation."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,9,University of Oxford,Famous for VGGNet and foundational work in deep convolutional networks for image recognition; associated with Andrew Zisserman.
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,10,University of Toronto,"Birthplace of AlexNet under Geoffrey Hinton and Alex Krizhevsky, which sparked the deep learning revolution in computer vision."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,11,ETH Zurich,"Strong contributions to 3D vision, SLAM, autonomous driving perception, and image segmentation."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,12,Tsinghua University,"One of China's leading institutions for computer vision research, with contributions to recognition, detection, and video understanding."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,13,Chinese University of Hong Kong (CUHK),"Produced highly influential work including the COCO dataset contributions, face recognition systems, and the MMDetection toolbox."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,14,NVIDIA Research,"Significant contributions to generative image synthesis (StyleGAN), neural rendering, and real-time vision systems."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,15,University of Michigan,"Contributions to visual question answering, embodied AI, and scene understanding; associated with researchers like Justin Johnson and David Fouhey."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,16,Inria (French National Institute for Research in Digital Science and Technology),"Long history of contributions to visual recognition, action recognition, and foundational vision algorithms in Europe."
claude-sonnet-4-6,anthropic,VIS_SALIENCE,run01,17,"University of California, San Diego (UCSD)","Contributions to visual recognition, biological vision modeling, and video understanding."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,1,Carnegie Mellon University (CMU),"CMU has historically been a foundational pillar in software engineering, pioneering work in software architecture, formal methods, and self-adaptive systems. It consistently ranks at the top of publication metrics for ICSE, FSE, and ASE."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,2,Microsoft Research (MSR),"MSR is arguably the most influential corporate research lab in software engineering. Its contributions to formal methods, symbolic execution (e.g., Z3), and empirical software engineering have deeply impacted both academia and industry."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,3,University of Waterloo,Waterloo is a global leader in empirical software engineering and mining software repositories (MSR). Its researchers have shaped how the community analyzes large-scale version control and bug-tracking data.
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,4,University College London (UCL),"UCL's CREST is world-renowned for pioneering Search-Based Software Engineering (SBSE) and genetic improvement, applying metaheuristic search techniques to software testing and optimization."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,5,University of Washington,"UW has produced highly influential research in program analysis, software testing, and verification, with significant technology transfer to major tech companies."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,6,Massachusetts Institute of Technology (MIT),"MIT has driven foundational research in software design, formal modeling (e.g., the Alloy analyzer), and program synthesis, fundamentally changing how developers approach software correctness."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,7,"University of California, Berkeley","UC Berkeley has a rich history of high-impact software engineering research, particularly at the intersection of software systems, program analysis, and scalable testing methodologies."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,8,National University of Singapore (NUS),"NUS is a dominant force in modern software engineering research, consistently producing a high volume of top-tier publications in automated program repair, testing, and AI for software engineering."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,9,Tsinghua University,"Tsinghua is a leading institution in Asia for software engineering, with highly cited work in software testing, concurrency bug detection, and the application of deep learning to software analysis."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,10,University of Illinois at Urbana-Champaign (UIUC),"UIUC has made seminal contributions to automated refactoring, software testing, and empirical studies, heavily influencing modern IDE features and testing frameworks."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,11,Stanford University,"Stanford has been instrumental in the development of static analysis and symbolic execution tools (e.g., KLEE, Coverity), bridging the gap between academic research and commercial software quality tools."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,12,ETH Zurich,"ETH Zurich is a premier European institution for software engineering, known for cutting-edge research in AI for code, program analysis, and software reliability."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,13,Georgia Institute of Technology,"Georgia Tech is highly influential in program analysis, mobile software engineering, and software testing, maintaining a strong presence in top-tier venues like ICSE and ISSTA."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,14,University of Texas at Austin,"UT Austin has a strong track record in formal methods, automated software testing, and program synthesis, contributing significantly to the reliability of complex software systems."
gemini-3.1-pro-preview,gemini,SE_RANK_A,run01,15,"University of California, Irvine (UCI)","UCI has historical and ongoing significance in software architecture (including the foundational work on REST), software environments, and collaborative software engineering."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,1,Carnegie Mellon University,"Consistently ranks at or near the top of global metrics like CSRankings for software engineering. CMU is a historical and modern pioneer in software architecture, self-adaptive systems, and program analysis."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,2,Microsoft,"The premier industry research lab for software engineering. MSR has produced highly influential, widely adopted work in formal methods, automated testing, and AI for code, laying the groundwork for tools like GitHub Copilot."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,3,University of Waterloo,"A global powerhouse in empirical software engineering, mining software repositories, and program analysis, consistently producing a high volume of top-tier publications at ICSE and FSE."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,4,Tsinghua University,"Produces a massive volume of high-impact research at top venues (ICSE, FSE, ASE, ISSTA) with a strong focus on automated testing, debugging, and the intersection of AI and software engineering."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,5,National University of Singapore (NUS),"Highly prolific in top-tier SE conferences, internationally renowned for groundbreaking work in automated program repair, symbolic execution, and fuzzing."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,6,University College London (UCL),"A world-leading center for Search-Based Software Engineering (SBSE), genetic improvement, and software testing, heavily influencing both academia and industry."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,7,University of Washington,"Renowned for foundational work in software verification, program synthesis, and empirical studies on developer productivity and human-computer interaction in SE."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,8,University of Illinois Urbana-Champaign (UIUC),"Maintains strong historical and current impact in automated refactoring, software testing, and empirical studies, with deep ties to both PL and SE communities."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,9,Monash University,"Has rapidly risen to the top of global quantitative metrics for SE, excelling in human-centric software engineering, AI for SE, and mining software repositories."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,10,Massachusetts Institute of Technology (MIT),"Pioneers in software design, program synthesis, and formal verification (e.g., the Alloy modeling language), focusing on the rigorous foundations of software construction."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,11,"University of California, Berkeley","Highly influential in program analysis, synthesis, and the intersection of machine learning and software engineering, frequently publishing high-impact papers across SE and PL venues."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,12,Peking University,"A major contributor to top SE venues, focusing heavily on software analytics, code generation, API recommendation, and software security."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,13,Georgia Institute of Technology,"Known for strong, consistent contributions to program analysis, software testing, and mobile application analysis and security."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,14,Purdue University,"Highly regarded for research at the intersection of software engineering and security, including pioneering work in fuzzing, vulnerability detection, and binary analysis."
gemini-3.1-pro-preview,gemini,SE_RANK_B,run01,15,University of Texas at Austin,"Strong contributions to formal methods, software product lines, automated software engineering, and rigorous software testing."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,1,Microsoft,"MSR has had an unparalleled impact on both academic software engineering and industry practice. The RiSE group is responsible for foundational tools like the Z3 theorem prover, groundbreaking empirical studies on developer productivity, and pioneering work in AI for code (e.g., CodeBERT)."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,2,Carnegie Mellon University (CMU),"CMU is historically foundational to the field of software architecture and engineering. It maintains top-tier output in formal methods, automated testing, and socio-technical aspects of software engineering, consistently dominating top conferences like ICSE and FSE."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,3,University of Waterloo,"Waterloo frequently tops objective, publication-based metrics (like CSRankings) for software engineering. The institution is highly prolific and influential in program analysis, software testing, and empirical software engineering."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,4,University of Washington,"UW has produced pioneering, highly cited work in dynamic program analysis, software verification, and developer tools. Their research often bridges the gap between theoretical programming languages and practical software engineering."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,5,University of Illinois at Urbana-Champaign (UIUC),"UIUC is highly influential in automated software testing, debugging, and regression testing methodologies. Their faculty and alumni have developed widely used testing frameworks and analysis tools."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,6,University College London (UCL),"UCL's CREST pioneered Search-Based Software Engineering (SBSE) and genetic improvement. It serves as a major European hub for SE research, heavily influencing automated test generation and software optimization."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,7,Georgia Institute of Technology,"Georgia Tech has a strong historical and current impact in program analysis, software testing, and maintenance. Their research has significantly advanced the state-of-the-art in dynamic analysis and fault localization."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,8,"University of California, Berkeley","Berkeley has made groundbreaking contributions to concolic testing, symbolic execution, and program synthesis. Tools and techniques developed here have been widely adopted in both academia and industry for finding software vulnerabilities."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,9,Tsinghua University,"Tsinghua produces a massive volume of top-tier publications at ICSE, FSE, ASE, and ISSTA. They are currently leading global efforts in the intersection of AI and software engineering, particularly in automated program repair and code generation."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,10,Massachusetts Institute of Technology (MIT),"MIT is highly influential in formal modeling (e.g., the Alloy analyzer), program analysis, and resilient software design. Their work often focuses on the rigorous foundations of software construction and verification."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,11,National University of Singapore (NUS),"NUS conducts world-leading research in automated program repair, symbolic execution, and trustworthy software. They consistently rank among the top institutions globally for output in premium SE venues."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,12,"University of California, Davis (UC Davis)","UC Davis pioneered the 'naturalness of software' concept, which demonstrated that code is highly repetitive and predictable. This foundational work heavily influenced the modern explosion of NLP and LLM applications in software engineering."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,13,Google,"Google Research publishes highly influential empirical studies on developer productivity, code review processes, and large-scale software evolution. Their insights into hyperscale software engineering shape industry standards."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,14,Purdue University,"Purdue makes strong contributions to the intersection of software engineering and security. They are particularly influential in program analysis, fuzzing, and mobile software engineering."
gemini-3.1-pro-preview,gemini,SE_RANK_DEBIAS,run01,15,University of Texas at Austin,"UT Austin has made significant contributions to regression testing, formal methods, and software evolution. Their research frequently bridges software engineering with systems and programming languages."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,1,Carnegie Mellon University,"Consistently ranks at the very top of objective metrics like CSRankings for software engineering. CMU has deep historical ties to the field, including its relationship with the federally funded Software Engineering Institute (SEI), and leads in areas like software architecture, program analysis, and socio-technical ecosystems."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,2,University of Illinois at Urbana-Champaign,"UIUC is a powerhouse in software engineering research, particularly renowned for its pioneering work in automated software testing, refactoring, and program analysis. Its faculty consistently publish at the highest volume in top venues like ICSE, FSE, and ISSTA."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,3,University of Washington,"UW is highly influential in program analysis, software verification, and the intersection of software engineering with human-computer interaction. Their researchers have created widely used tools and methodologies for building reliable software."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,4,Massachusetts Institute of Technology,"MIT has a profound historical and ongoing impact on software engineering, particularly in formal methods, software design concepts, and program synthesis. Their work often bridges the gap between theoretical computer science and practical software reliability."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,5,"University of California, Berkeley","UC Berkeley has produced foundational research in program analysis, software synthesis, and systems engineering. Their research often intersects with programming languages and security, leading to highly cited and widely adopted tools."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,6,University of Texas at Austin,"UT Austin is a major leader in formal methods, software testing, and automated verification. The ARiSE center brings together top researchers who have significantly advanced the state of the art in making software more reliable and secure."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,7,Georgia Institute of Technology,"Georgia Tech has a very strong presence in empirical software engineering, software analysis, and testing. Their researchers are highly active in top-tier conferences and have made significant contributions to understanding developer behavior and software evolution."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,8,"University of California, Irvine","UC Irvine is historically significant for its foundational contributions to software architecture (including the REST architectural style). Its ISR continues to be a leading hub for research in software design, testing, and socio-technical aspects of software engineering."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,9,"University of California, Davis","UC Davis is highly prolific in empirical software engineering, open-source software research, and software quality. Their faculty frequently publish highly cited work analyzing large-scale software repositories and developer ecosystems."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,10,Purdue University,"Purdue is a leader in the intersection of software engineering and security. Their research excels in program analysis, bug detection, and software testing, making significant impacts on how vulnerabilities are identified and patched."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,11,North Carolina State University,"NCSU has one of the strongest empirical software engineering groups in the country. They are particularly known for their work in software analytics, automated testing, and applying machine learning to software engineering problems."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,12,University of Massachusetts Amherst,"UMass Amherst has a long-standing reputation for excellence in software engineering, particularly in software analysis, testing, and verification. The LASER group has historically been a major contributor to the field's theoretical and practical foundations."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,13,University of Michigan,"The University of Michigan has made highly influential contributions to search-based software engineering, automated program repair, and the engineering of medical device software, bridging SE with critical cyber-physical systems."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,14,Stanford University,"While Stanford is often broader in its systems and AI research, its specific contributions to software engineering—particularly in program analysis, bug finding (e.g., Coverity's origins), and AI for code—have been massively influential in both academia and industry."
gemini-3.1-pro-preview,gemini,SE_RANK_US,run01,15,University of Southern California,"USC is historically vital to the field of software engineering economics and processes, being the birthplace of the COCOMO cost estimation model. It remains a strong institution for research in software systems engineering and architecture."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,1,Carnegie Mellon University,"Historically and currently a powerhouse in software architecture, formal methods, and empirical software engineering."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,2,Massachusetts Institute of Technology,"Pioneers in software design, program analysis, and the intersection of AI and software engineering."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,3,"University of California, Berkeley","Known for foundational work in program analysis, testing, and software synthesis."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,4,Stanford University,"Conducts highly influential research in static analysis, bug finding, and software security."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,5,University of Washington,"Strong contributions to software testing, verification, and human-computer interaction in software development."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,6,University of Waterloo,"One of the largest and most active software engineering research groups in North America, focusing on empirical SE, mining software repositories, and modeling."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,7,University College London,"World-leading center for search-based software engineering, genetic improvement, and software testing."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,8,Imperial College London,"Renowned for research in program analysis, symbolic execution, and software reliability."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,9,"University of California, Irvine","A major hub for research in software architecture, collaborative software engineering, and software design."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,10,University of Southern California,Famous for foundational work in software cost estimation (such as the COCOMO model) and systems engineering.
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,11,Georgia Institute of Technology,"Highly active in automated program repair, software testing, and mobile software engineering."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,12,University of Texas at Austin,"Known for research in formal methods, software product lines, and automated software engineering."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,13,Microsoft Research,"A leading industry research lab that has produced seminal work in formal verification, symbolic execution, and developer productivity."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,14,North Carolina State University,"Strong focus on empirical software engineering, software security, and developer behavior."
gemini-3.1-pro-preview,gemini,SE_SALIENCE,run01,15,University of Illinois Urbana-Champaign,"Recognized for significant contributions to software testing, automated refactoring, and empirical software engineering."
gemini-3.1-pro-preview,gemini,VIS_RANK_A,run01,1,Google,"Consistently the top corporate publisher at major vision conferences (CVPR, ICCV, ECCV). Pioneers of foundational architectures like the Vision Transformer (ViT) and leaders in generative image models and multimodal AI."
gemini-3.1-pro-preview,gemini,VIS_RANK_A,run01,2,Meta,"Highly influential for open-sourcing foundational computer vision models and frameworks, including Mask R-CNN, Detectron, PyTorch3D, and the Segment Anything Model (SAM)."
gemini-3.1-pro-preview,gemini,VIS_RANK_A,run01,3,Carnegie Mellon University (CMU),"A historical and modern powerhouse in computer vision, particularly renowned for its contributions to autonomous systems, 3D vision, human pose estimation (OpenPose), and robotics."
gemini-3.1-pro-preview,gemini,VIS_RANK_A,run01,4,Microsoft,"Developed some of the most cited and foundational architectures in the history of deep learning for computer vision, most notably the Residual Network (ResNet) and the Swin Transformer."
gemini-3.1-pro-preview,gemini,VIS_RANK_A,run01,5,Stanford University,"The birthplace of ImageNet, which catalyzed the deep learning revolution in computer vision. Continues to lead globally in embodied AI, visual reasoning, and 3D scene understanding."
